date;category;sales;customer_type;rg_code_current;create_sale
2024-11-28;MA029;27156;B2C;MP_WB;6
2024-11-28;MA030;19164;B2B;MP_OZ;2
2024-11-28;MA031;5260;B2C;B2C_CL;1
2024-11-28;MA032;19354;B2C;MP_OZ;0
2024-11-28;MA033;45420;B2B;MP_OZ;10
2024-11-28;MA037;2961;B2B;MP_RT;1
2024-11-28;MA039;46583;B2B;MP_RT;8
2024-11-28;MA040;13154;B2C;B2C_CL;10
2024-11-28;MA041;732;B2B;B2C_CL;2
2024-11-28;MA042;28764;B2B;MP_RT;3
2024-11-28;MA043;27998;B2B;B2C_CL;2
2024-11-28;MA044;49032;B2B;B2C_CL;2
2024-11-28;MA045;17482;B2B;MP_OZ;5
2024-11-28;MA046;8201;B2C;MP_YM;6
2024-11-28;MA047;44901;B2B;MP_OZ;3
2024-11-28;MA048;7308;B2C;B2C_CL;9
2024-11-28;MA049;19135;B2B;B2C_CL;0
2024-11-28;MA050;35525;B2C;MP_YM;5
2024-11-28;MA051;42109;B2B;MP_WB;4
2024-11-28;MA052;16183;B2C;ДКП;6
2024-11-28;MA053;34279;B2B;MP_RT;9
2024-11-28;MA054;26799;B2C;ДКП;9
2024-11-28;MA055;22709;B2C;MP_WB;1
2024-11-28;MA056;33778;B2B;ДКП;7
2024-11-28;MA057;16209;B2B;ДКП;8
2024-11-28;MA058;6135;B2C;MP_OZ;8
2024-11-28;MA059;18191;B2B;ДКП;3
2024-11-28;MA061;31620;B2C;MP_YM;6
2024-11-28;MA062;49477;B2C;MP_WB;7
2024-11-28;MA063;38086;B2C;MP_YM;4
2024-11-28;MA064;17977;B2B;ДКП;9
2024-11-28;MA065;37387;B2C;MP_YM;3
2024-11-28;MA066;33442;B2B;B2C_CL;5
2024-11-28;MA067;46613;B2B;MP_WB;5
2024-11-28;MA068;18615;B2B;B2C_CL;7
2024-11-28;MA069;25897;B2C;MP_OZ;8
2024-11-28;MA070;15094;B2C;MP_RT;5
2024-11-28;MA071;36500;B2B;MP_WB;9
2024-11-28;MA072;15495;B2B;ДКП;1
2024-11-28;MA073;42426;B2B;MP_RT;10
2024-11-28;MA076;45113;B2C;ДКП;10
2024-11-28;MA077;40922;B2B;MP_WB;9
2024-11-28;MA078;9913;B2C;MP_YM;6
2024-11-29;MA002;36374;B2C;MP_WB;1
2024-11-29;MA004;15451;B2B;MP_RT;0
2024-11-29;MA005;30550;B2B;ДКП;9
2024-11-29;MA007;10090;B2C;MP_WB;9
2024-11-29;MA009;40978;B2B;B2C_CL;9
2024-11-29;MA010;25067;B2C;MP_YM;9
2024-11-29;MA011;28652;B2B;MP_RT;2
2024-11-29;MA014;26360;B2C;MP_YM;4
2024-11-29;MA015;7319;B2C;MP_WB;3
2024-11-29;MA017;3027;B2B;ДКП;5
2024-11-29;MA019;19400;B2C;ДКП;2
2024-11-29;MA020;25662;B2C;MP_WB;9
2024-11-29;MA021;28779;B2C;ДКП;10
2024-11-29;MA022;35015;B2B;MP_WB;0
2024-11-29;MA025;20257;B2B;ДКП;3
2024-11-29;MA026;7548;B2B;MP_YM;1
2024-11-29;MA029;25538;B2B;MP_WB;10
2024-11-29;MA030;13602;B2C;MP_WB;10
2024-11-29;MA031;22566;B2C;B2C_CL;5
2024-11-29;MA032;46156;B2B;MP_RT;10
2024-11-29;MA033;12221;B2C;MP_OZ;8
2024-11-29;MA037;47318;B2B;ДКП;10
2024-11-29;MA039;43541;B2C;MP_WB;5
2024-11-29;MA040;38313;B2B;ДКП;9
2024-11-29;MA041;26393;B2B;MP_OZ;3
2024-11-29;MA042;20162;B2B;MP_RT;5
2024-11-29;MA043;7926;B2B;MP_YM;0
2024-11-29;MA044;42623;B2B;MP_YM;3
2024-11-29;MA045;10507;B2B;MP_WB;3
2024-11-29;MA046;35113;B2C;B2C_CL;2
2024-11-29;MA047;28142;B2C;ДКП;8
2024-11-29;MA048;17723;B2B;MP_RT;2
2024-11-29;MA049;11815;B2C;MP_OZ;10
2024-11-29;MA050;24341;B2C;MP_YM;3
2024-11-29;MA051;21237;B2B;MP_OZ;9
2024-11-29;MA052;8900;B2C;MP_WB;10
2024-11-29;MA053;37568;B2B;B2C_CL;0
2024-11-29;MA054;34386;B2C;MP_YM;2
2024-11-29;MA055;2272;B2B;B2C_CL;9
2024-11-29;MA056;33395;B2C;MP_RT;0
2024-11-29;MA057;39422;B2B;MP_OZ;5
2024-11-29;MA058;13617;B2B;MP_YM;3
2024-11-29;MA059;46260;B2B;B2C_CL;3
2024-11-29;MA061;30756;B2B;MP_YM;3
2024-11-29;MA062;15216;B2C;MP_YM;10
2024-11-29;MA063;10505;B2C;MP_YM;10
2024-11-29;MA064;18301;B2B;MP_YM;5
2024-11-29;MA065;15153;B2C;MP_OZ;2
2024-11-29;MA066;11811;B2B;MP_RT;5
2024-11-29;MA067;22256;B2B;MP_OZ;9
2024-11-29;MA068;43906;B2B;ДКП;9
2024-11-29;MA069;40257;B2C;B2C_CL;9
2024-11-29;MA070;3150;B2B;MP_YM;9
2024-11-29;MA071;35989;B2B;MP_RT;4
2024-11-29;MA072;49524;B2C;MP_RT;5
2024-11-29;MA073;47098;B2B;MP_WB;0
2024-11-29;MA076;4997;B2B;MP_RT;3
2024-11-29;MA077;34441;B2C;ДКП;4
2024-11-29;MA078;33293;B2B;ДКП;6
2024-11-30;MA002;20345;B2C;MP_WB;9
2024-11-30;MA004;18800;B2B;MP_YM;4
2024-11-30;MA005;43485;B2C;ДКП;8
2024-11-30;MA007;32641;B2C;B2C_CL;10
2024-11-30;MA009;36743;B2B;MP_OZ;9
2024-11-30;MA010;11705;B2C;B2C_CL;9
2024-11-30;MA011;39429;B2B;MP_RT;0
2024-11-30;MA014;22622;B2C;ДКП;2
2024-11-30;MA015;12113;B2C;MP_OZ;3
2024-11-30;MA017;17640;B2C;MP_RT;8
2024-11-30;MA019;23209;B2B;B2C_CL;6
2024-11-30;MA020;19736;B2B;MP_OZ;3
2024-11-30;MA021;31711;B2C;MP_RT;6
2024-11-30;MA022;23115;B2B;B2C_CL;8
2024-11-30;MA025;43149;B2B;MP_RT;7
2024-11-30;MA026;48481;B2B;MP_RT;7
2024-11-30;MA029;42932;B2B;ДКП;4
2024-11-30;MA030;11785;B2B;MP_RT;4
2024-11-30;MA031;44098;B2C;MP_OZ;7
2024-11-30;MA032;12939;B2B;ДКП;9
2024-11-30;MA033;23612;B2C;MP_WB;0
2024-11-30;MA037;18171;B2C;MP_YM;7
2024-11-30;MA039;4860;B2C;MP_YM;2
2024-11-30;MA040;44048;B2B;MP_WB;8
2024-11-30;MA041;15920;B2C;MP_YM;8
2024-11-30;MA042;20394;B2C;MP_RT;8
2024-11-30;MA043;7193;B2C;MP_YM;4
2024-11-30;MA044;41875;B2C;MP_YM;5
2024-11-30;MA045;41176;B2C;ДКП;4
2024-11-30;MA046;21891;B2C;MP_RT;3
2024-11-30;MA047;38123;B2C;B2C_CL;10
2024-11-30;MA048;37375;B2B;MP_RT;1
2024-11-30;MA049;34339;B2B;ДКП;6
2024-11-30;MA050;39656;B2B;ДКП;9
2024-11-30;MA051;6796;B2B;B2C_CL;9
2024-11-30;MA052;1749;B2B;B2C_CL;0
2024-11-30;MA053;11456;B2C;MP_YM;10
2024-11-30;MA054;42958;B2C;MP_RT;2
2024-11-30;MA055;37720;B2B;MP_RT;6
2024-11-30;MA056;31360;B2B;B2C_CL;6
2024-11-30;MA057;9908;B2B;MP_OZ;2
2024-11-30;MA058;12064;B2B;MP_WB;1
2024-11-30;MA059;4882;B2B;MP_WB;2
2024-11-30;MA061;42632;B2B;MP_OZ;6
2024-11-30;MA062;19859;B2B;ДКП;2
2024-11-30;MA063;25747;B2C;MP_RT;8
2024-11-30;MA064;22301;B2C;B2C_CL;4
2024-11-30;MA065;47249;B2C;MP_RT;0
2024-11-30;MA066;3586;B2B;ДКП;0
2024-11-30;MA067;8558;B2B;MP_OZ;10
2024-11-30;MA068;21899;B2B;MP_RT;4
2024-11-30;MA069;11541;B2B;B2C_CL;6
2024-11-30;MA070;15833;B2C;ДКП;10
2024-11-30;MA071;3343;B2C;MP_WB;2
2024-11-30;MA072;44923;B2C;MP_WB;8
2024-11-30;MA073;9054;B2C;MP_RT;7
2024-11-30;MA076;16809;B2B;MP_OZ;6
2024-11-30;MA077;42262;B2B;MP_RT;3
2024-11-30;MA078;31536;B2B;MP_OZ;5
2024-12-01;MA002;26930;B2C;MP_RT;1
2024-12-01;MA004;23909;B2C;MP_RT;6
2024-12-01;MA005;15216;B2C;MP_YM;6
2024-12-01;MA007;26412;B2B;MP_YM;6
2024-12-01;MA009;45171;B2B;MP_YM;1
2024-12-01;MA010;12975;B2C;MP_RT;9
2024-12-01;MA011;15214;B2B;B2C_CL;4
2024-12-01;MA014;7936;B2B;MP_YM;10
2024-12-01;MA015;5327;B2C;ДКП;7
2024-12-01;MA017;41578;B2C;ДКП;1
2024-12-01;MA019;29250;B2C;MP_WB;1
2024-12-01;MA020;35947;B2B;MP_OZ;9
2024-12-01;MA021;19254;B2C;MP_WB;8
2024-12-01;MA022;43034;B2C;ДКП;7
2024-12-01;MA025;22902;B2B;MP_WB;7
2024-12-01;MA026;19040;B2B;MP_RT;10
2024-12-01;MA029;7398;B2B;B2C_CL;5
2024-12-01;MA030;24958;B2C;B2C_CL;1
2024-12-01;MA031;18552;B2C;MP_RT;10
2024-12-01;MA032;10017;B2C;B2C_CL;3
2024-12-01;MA033;31297;B2C;MP_OZ;2
2024-12-01;MA037;40623;B2B;MP_WB;4
2024-12-01;MA039;24256;B2B;B2C_CL;10
2024-12-01;MA040;25113;B2B;MP_RT;5
2024-12-01;MA041;31480;B2B;MP_OZ;1
2024-12-01;MA042;47919;B2B;B2C_CL;4
2024-12-01;MA043;27173;B2C;MP_OZ;7
2024-12-01;MA044;31430;B2C;MP_YM;6
2024-12-01;MA045;31855;B2C;MP_YM;3
2024-12-01;MA046;41890;B2C;B2C_CL;7
2024-12-01;MA047;4580;B2C;ДКП;6
2024-12-01;MA048;26229;B2C;MP_OZ;7
2024-12-01;MA049;3654;B2C;ДКП;3
2024-12-01;MA050;21304;B2C;MP_YM;8
2024-12-01;MA051;19548;B2B;B2C_CL;9
2024-12-01;MA052;37630;B2C;ДКП;3
2024-12-01;MA053;36038;B2B;MP_WB;4
2024-12-01;MA054;24384;B2B;MP_YM;1
2024-12-01;MA055;24706;B2B;MP_YM;8
2024-12-01;MA056;36262;B2B;MP_OZ;3
2024-12-01;MA057;32564;B2C;MP_OZ;1
2024-12-01;MA058;43522;B2C;MP_YM;0
2024-12-01;MA059;21373;B2C;MP_WB;5
2024-12-01;MA061;24858;B2B;ДКП;5
2024-12-01;MA062;13528;B2C;MP_YM;10
2024-12-01;MA063;45917;B2C;MP_WB;4
2024-12-01;MA064;4903;B2C;MP_WB;7
2024-12-01;MA065;33563;B2C;MP_YM;4
2024-12-01;MA066;41100;B2C;MP_WB;6
2024-12-01;MA067;12479;B2B;MP_RT;6
2024-12-01;MA068;47162;B2B;ДКП;6
2024-12-01;MA069;32484;B2B;MP_WB;9
2024-12-01;MA070;19992;B2B;MP_OZ;7
2024-12-01;MA071;33071;B2B;MP_RT;8
2024-12-01;MA072;7686;B2C;MP_WB;9
2024-12-01;MA073;5882;B2C;MP_OZ;8
2024-12-01;MA076;13288;B2C;MP_WB;3
2024-12-01;MA077;41436;B2C;MP_RT;10
2024-12-01;MA078;20258;B2C;B2C_CL;1
2024-12-02;MA002;47343;B2C;MP_YM;8
2024-12-02;MA004;36592;B2B;MP_RT;7
2024-12-02;MA005;19050;B2C;ДКП;2
2024-12-02;MA007;620;B2B;ДКП;3
2024-12-02;MA009;30129;B2B;MP_YM;7
2024-12-02;MA010;43014;B2B;ДКП;4
2024-12-02;MA011;46837;B2C;ДКП;8
2024-12-02;MA014;47079;B2B;MP_YM;6
2024-12-02;MA015;9154;B2B;MP_YM;10
2024-12-02;MA017;41978;B2C;B2C_CL;1
2024-12-02;MA019;25793;B2B;B2C_CL;2
2024-12-02;MA020;28118;B2C;MP_OZ;5
2024-12-02;MA021;29658;B2C;MP_OZ;5
2024-12-02;MA022;47244;B2B;MP_OZ;6
2024-12-02;MA025;29746;B2B;MP_RT;7
2024-12-02;MA026;19371;B2B;B2C_CL;1
2024-12-02;MA029;34322;B2C;MP_RT;5
2024-12-02;MA030;37716;B2B;B2C_CL;2
2024-12-02;MA031;27988;B2C;B2C_CL;10
2024-12-02;MA032;9195;B2C;B2C_CL;10
2024-12-02;MA033;17106;B2B;MP_YM;2
2024-12-02;MA037;11010;B2B;MP_WB;10
2024-12-02;MA039;5365;B2B;ДКП;6
2024-12-02;MA040;2628;B2C;MP_RT;9
2024-12-02;MA041;39040;B2B;MP_RT;2
2024-12-02;MA042;889;B2B;MP_YM;3
2024-12-02;MA043;24272;B2C;MP_RT;10
2024-12-02;MA044;8322;B2B;B2C_CL;9
2024-12-02;MA045;37573;B2B;MP_WB;0
2024-12-02;MA046;46244;B2B;MP_YM;4
2024-12-02;MA047;45829;B2C;MP_RT;8
2024-12-02;MA048;44085;B2B;MP_WB;5
2024-12-02;MA049;35263;B2C;ДКП;8
2024-12-02;MA050;43710;B2B;ДКП;8
2024-12-02;MA051;18073;B2B;B2C_CL;2
2024-12-02;MA052;7272;B2C;B2C_CL;7
2024-12-02;MA053;2337;B2C;MP_OZ;0
2024-12-02;MA054;47014;B2C;MP_YM;6
2024-12-02;MA055;1710;B2C;ДКП;3
2024-12-02;MA056;24789;B2B;MP_WB;0
2024-12-02;MA057;9496;B2C;MP_RT;9
2024-12-02;MA058;47283;B2C;B2C_CL;8
2024-12-02;MA059;36400;B2C;MP_RT;8
2024-12-02;MA061;16245;B2B;MP_RT;2
2024-12-02;MA062;17202;B2B;ДКП;5
2024-12-02;MA063;48489;B2C;B2C_CL;6
2024-12-02;MA064;7759;B2C;MP_RT;9
2024-12-02;MA065;36213;B2B;ДКП;4
2024-12-02;MA066;36647;B2B;MP_WB;2
2024-12-02;MA067;15391;B2B;MP_OZ;1
2024-12-02;MA068;33347;B2C;MP_WB;9
2024-12-02;MA069;13565;B2B;MP_OZ;10
2024-12-02;MA070;16186;B2B;MP_WB;7
2024-12-02;MA071;33963;B2C;MP_RT;9
2024-12-02;MA072;8068;B2B;B2C_CL;5
2024-12-02;MA073;37421;B2B;MP_WB;8
2024-12-02;MA076;7431;B2B;MP_YM;8
2024-12-02;MA077;9438;B2C;B2C_CL;5
2024-12-02;MA078;8313;B2B;MP_OZ;3
2024-12-03;MA002;32186;B2B;MP_RT;9
2024-12-03;MA004;32671;B2C;ДКП;5
2024-12-03;MA005;5237;B2C;MP_OZ;8
2024-12-03;MA007;6665;B2C;MP_RT;1
2024-12-03;MA009;31557;B2B;MP_RT;7
2024-12-03;MA010;23916;B2C;MP_WB;7
2024-12-03;MA011;5674;B2B;ДКП;9
2024-12-03;MA014;1178;B2B;ДКП;7
2024-12-03;MA015;2951;B2B;MP_OZ;0
2024-12-03;MA017;20755;B2B;MP_WB;8
2024-12-03;MA019;21164;B2B;MP_OZ;4
2024-12-03;MA020;14027;B2C;MP_WB;6
2024-12-03;MA021;39483;B2B;ДКП;3
2024-12-03;MA022;35819;B2B;MP_RT;7
2024-12-03;MA025;420;B2B;ДКП;0
2024-12-03;MA026;40485;B2B;MP_OZ;2
2024-12-03;MA029;18393;B2B;MP_WB;3
2024-12-03;MA030;14526;B2C;MP_OZ;5
2024-12-03;MA031;40028;B2B;MP_RT;7
2024-12-03;MA032;10220;B2B;MP_YM;1
2024-12-03;MA033;29197;B2B;B2C_CL;2
2024-12-03;MA037;14416;B2C;MP_WB;3
2024-12-03;MA039;29313;B2C;MP_OZ;6
2024-12-03;MA040;16902;B2B;B2C_CL;4
2024-12-03;MA041;17937;B2B;B2C_CL;8
2024-12-03;MA042;48306;B2C;ДКП;6
2024-12-03;MA043;28956;B2B;MP_WB;2
2024-12-03;MA044;12263;B2C;ДКП;3
2024-12-03;MA045;29530;B2B;B2C_CL;10
2024-12-03;MA046;5841;B2C;MP_OZ;1
2024-12-03;MA047;18393;B2B;MP_OZ;7
2024-12-03;MA048;31334;B2B;MP_YM;0
2024-12-03;MA049;20069;B2C;MP_RT;6
2024-12-03;MA050;10600;B2C;MP_WB;8
2024-12-03;MA051;10578;B2B;MP_WB;8
2024-12-03;MA052;45972;B2B;ДКП;6
2024-12-03;MA053;47859;B2C;MP_OZ;9
2024-12-03;MA054;44433;B2C;MP_RT;7
2024-12-03;MA055;33305;B2C;B2C_CL;7
2024-12-03;MA056;40927;B2C;ДКП;9
2024-12-03;MA057;3887;B2C;MP_OZ;7
2024-12-03;MA058;45988;B2B;MP_RT;8
2024-12-03;MA059;22630;B2B;ДКП;5
2024-12-03;MA061;47907;B2B;MP_WB;9
2024-12-03;MA062;18421;B2C;MP_OZ;0
2024-12-03;MA063;5827;B2B;MP_OZ;0
2024-12-03;MA064;26768;B2B;MP_OZ;9
2024-12-03;MA065;43197;B2C;MP_YM;6
2024-12-03;MA066;18680;B2C;MP_WB;0
2024-12-03;MA067;33290;B2C;MP_OZ;1
2024-12-03;MA068;2677;B2C;MP_OZ;7
2024-12-03;MA069;28987;B2C;MP_OZ;3
2024-12-03;MA070;12612;B2B;MP_RT;10
2024-12-03;MA071;11050;B2B;MP_WB;8
2024-12-03;MA072;5661;B2C;MP_YM;8
2024-12-03;MA073;44653;B2B;MP_WB;5
2024-12-03;MA076;30430;B2B;B2C_CL;3
2024-12-03;MA077;12972;B2B;MP_OZ;1
2024-12-03;MA078;42379;B2B;MP_YM;3
2024-12-04;MA002;32654;B2B;ДКП;9
2024-12-04;MA004;34049;B2C;B2C_CL;6
2024-12-04;MA005;46445;B2C;B2C_CL;4
2024-12-04;MA007;2054;B2B;MP_RT;5
2024-12-04;MA009;32279;B2B;MP_OZ;7
2024-12-04;MA010;28645;B2C;ДКП;7
2024-12-04;MA011;3463;B2B;B2C_CL;1
2024-12-04;MA014;32026;B2B;B2C_CL;9
2024-12-04;MA015;35394;B2B;MP_OZ;7
2024-12-04;MA017;6814;B2B;MP_YM;0
2024-12-04;MA019;46177;B2B;MP_RT;10
2024-12-04;MA020;16833;B2B;MP_YM;1
2024-12-04;MA021;24464;B2C;MP_WB;7
2024-12-04;MA022;1484;B2B;MP_OZ;10
2024-12-04;MA025;4430;B2C;MP_WB;4
2024-12-04;MA026;41718;B2B;MP_RT;9
2024-12-04;MA029;44067;B2B;MP_WB;3
2024-12-04;MA030;18591;B2C;MP_RT;6
2024-12-04;MA031;20585;B2C;ДКП;8
2024-12-04;MA032;19436;B2B;ДКП;4
2024-12-04;MA033;42686;B2B;MP_YM;8
2024-12-04;MA037;39766;B2B;MP_OZ;2
2024-12-04;MA039;39371;B2B;ДКП;5
2024-12-04;MA040;3285;B2C;MP_RT;5
2024-12-04;MA041;20753;B2C;MP_RT;7
2024-12-04;MA042;32981;B2B;MP_WB;5
2024-12-04;MA043;3534;B2C;ДКП;8
2024-12-04;MA044;21818;B2C;MP_YM;4
2024-12-04;MA045;18729;B2C;MP_OZ;0
2024-12-04;MA046;46892;B2B;MP_RT;2
2024-12-04;MA047;10307;B2B;B2C_CL;5
2024-12-04;MA048;28738;B2C;MP_RT;1
2024-12-04;MA049;24844;B2B;MP_OZ;1
2024-12-04;MA050;41583;B2B;MP_OZ;7
2024-12-04;MA051;33690;B2B;MP_WB;10
2024-12-04;MA052;45817;B2C;B2C_CL;4
2024-12-04;MA053;46405;B2B;B2C_CL;9
2024-12-04;MA054;16559;B2B;MP_RT;1
2024-12-04;MA055;14494;B2B;B2C_CL;5
2024-12-04;MA056;36206;B2C;MP_RT;9
2024-12-04;MA057;20349;B2C;MP_OZ;5
2024-12-04;MA058;44143;B2B;B2C_CL;10
2024-12-04;MA059;40983;B2B;B2C_CL;2
2024-12-04;MA061;1305;B2C;MP_OZ;8
2024-12-04;MA062;41938;B2C;MP_YM;5
2024-12-04;MA063;8801;B2C;MP_WB;10
2024-12-04;MA064;2263;B2C;MP_RT;10
2024-12-04;MA065;8108;B2C;MP_WB;0
2024-12-04;MA066;25486;B2B;B2C_CL;8
2024-12-04;MA067;9431;B2B;B2C_CL;10
2024-12-04;MA068;31739;B2C;B2C_CL;8
2024-12-04;MA069;38674;B2B;MP_RT;8
2024-12-04;MA070;47995;B2B;MP_OZ;1
2024-12-04;MA071;8291;B2C;MP_RT;7
2024-12-04;MA072;29787;B2C;MP_RT;8
2024-12-04;MA073;19813;B2B;MP_RT;5
2024-12-04;MA076;29621;B2C;MP_WB;4
2024-12-04;MA077;22540;B2B;ДКП;9
2024-12-04;MA078;6032;B2B;MP_OZ;6
2024-12-05;MA002;17097;B2B;B2C_CL;10
2024-12-05;MA004;37464;B2C;MP_WB;8
2024-12-05;MA005;45164;B2C;B2C_CL;6
2024-12-05;MA007;44093;B2C;MP_YM;2
2024-12-05;MA009;31220;B2C;MP_OZ;10
2024-12-05;MA010;19825;B2C;MP_RT;0
2024-12-05;MA011;34913;B2C;MP_OZ;1
2024-12-05;MA014;37372;B2C;MP_YM;5
2024-12-05;MA015;22591;B2B;MP_OZ;4
2024-12-05;MA017;25749;B2B;MP_WB;1
2024-12-05;MA019;3904;B2B;MP_YM;6
2024-12-05;MA020;3418;B2B;MP_OZ;6
2024-12-05;MA021;17972;B2C;B2C_CL;2
2024-12-05;MA022;289;B2C;MP_OZ;10
2024-12-05;MA025;41927;B2C;MP_RT;3
2024-12-05;MA026;41998;B2B;MP_RT;6
2024-12-05;MA029;16195;B2B;MP_YM;5
2024-12-05;MA030;21236;B2C;B2C_CL;5
2024-12-05;MA031;9771;B2C;ДКП;8
2024-12-05;MA032;2735;B2C;MP_OZ;5
2024-12-05;MA033;15338;B2C;B2C_CL;4
2024-12-05;MA037;8660;B2C;ДКП;4
2024-12-05;MA039;35170;B2C;MP_YM;9
2024-12-05;MA040;21694;B2C;MP_YM;9
2024-12-05;MA041;5694;B2C;MP_YM;8
2024-12-05;MA042;3192;B2C;MP_YM;4
2024-12-05;MA043;35126;B2C;MP_YM;0
2024-12-05;MA044;10924;B2C;ДКП;8
2024-12-05;MA045;8067;B2C;B2C_CL;4
2024-12-05;MA046;40116;B2B;ДКП;5
2024-12-05;MA047;12518;B2C;ДКП;2
2024-12-05;MA048;43613;B2C;MP_OZ;7
2024-12-05;MA049;637;B2B;ДКП;6
2024-12-05;MA050;24958;B2B;MP_RT;1
2024-12-05;MA051;41086;B2B;MP_RT;9
2024-12-05;MA052;39884;B2C;MP_YM;0
2024-12-05;MA053;38768;B2C;MP_RT;8
2024-12-05;MA054;17426;B2C;B2C_CL;7
2024-12-05;MA055;10723;B2B;B2C_CL;6
2024-12-05;MA056;23288;B2C;MP_YM;5
2024-12-05;MA057;22928;B2C;MP_WB;0
2024-12-05;MA058;13565;B2C;B2C_CL;8
2024-12-05;MA059;28193;B2B;B2C_CL;3
2024-12-05;MA061;12313;B2B;MP_OZ;4
2024-12-05;MA062;48754;B2B;MP_WB;8
2024-12-05;MA063;7734;B2C;MP_WB;2
2024-12-05;MA064;24106;B2C;ДКП;6
2024-12-05;MA065;39296;B2C;MP_WB;3
2024-12-05;MA066;46619;B2B;MP_RT;3
2024-12-05;MA067;47765;B2B;B2C_CL;1
2024-12-05;MA068;19534;B2C;B2C_CL;3
2024-12-05;MA069;28661;B2C;MP_OZ;10
2024-12-05;MA070;26113;B2B;MP_YM;7
2024-12-05;MA071;24699;B2B;MP_WB;10
2024-12-05;MA072;11925;B2C;ДКП;8
2024-12-05;MA073;1701;B2B;MP_RT;3
2024-12-05;MA076;18876;B2C;MP_RT;5
2024-12-05;MA077;35034;B2B;MP_OZ;9
2024-12-05;MA078;6571;B2B;MP_YM;2
2024-12-06;MA002;18909;B2C;B2C_CL;7
2024-12-06;MA004;26138;B2C;MP_YM;5
2024-12-06;MA005;22477;B2C;ДКП;5
2024-12-06;MA007;45007;B2C;MP_YM;6
2024-12-06;MA009;34132;B2C;ДКП;0
2024-12-06;MA010;7740;B2B;MP_YM;9
2024-12-06;MA011;22684;B2B;B2C_CL;4
2024-12-06;MA014;9748;B2B;MP_RT;8
2024-12-06;MA015;30888;B2C;B2C_CL;0
2024-12-06;MA017;13907;B2C;MP_WB;2
2024-12-06;MA019;13780;B2B;ДКП;9
2024-12-06;MA020;48977;B2B;MP_OZ;3
2024-12-06;MA021;43310;B2B;ДКП;1
2024-12-06;MA022;38096;B2B;MP_WB;7
2024-12-06;MA025;49500;B2B;MP_OZ;4
2024-12-06;MA026;48586;B2B;MP_WB;9
2024-12-06;MA029;20016;B2B;MP_RT;4
2024-12-06;MA030;28090;B2C;MP_YM;2
2024-12-06;MA031;35431;B2C;MP_YM;7
2024-12-06;MA032;27176;B2B;B2C_CL;9
2024-12-06;MA033;36382;B2C;MP_OZ;3
2024-12-06;MA037;7982;B2B;MP_RT;8
2024-12-06;MA039;30566;B2B;MP_RT;7
2024-12-06;MA040;44879;B2C;MP_WB;3
2024-12-06;MA041;49339;B2B;MP_RT;2
2024-12-06;MA042;22874;B2B;B2C_CL;2
2024-12-06;MA043;8141;B2C;MP_YM;2
2024-12-06;MA044;35874;B2C;MP_WB;0
2024-12-06;MA045;8769;B2B;MP_WB;9
2024-12-06;MA046;28000;B2C;MP_OZ;1
2024-12-06;MA047;33754;B2C;MP_OZ;3
2024-12-06;MA048;2834;B2C;ДКП;8
2024-12-06;MA049;5984;B2B;B2C_CL;1
2024-12-06;MA050;13320;B2B;MP_RT;4
2024-12-06;MA051;1255;B2B;MP_RT;6
2024-12-06;MA052;25581;B2B;ДКП;7
2024-12-06;MA053;17977;B2B;MP_OZ;8
2024-12-06;MA054;5939;B2C;MP_OZ;1
2024-12-06;MA055;8807;B2B;MP_YM;2
2024-12-06;MA056;2931;B2B;MP_OZ;8
2024-12-06;MA057;32725;B2B;MP_OZ;3
2024-12-06;MA058;11867;B2B;B2C_CL;9
2024-12-06;MA059;8399;B2B;ДКП;0
2024-12-06;MA061;34931;B2C;ДКП;5
2024-12-06;MA062;12208;B2B;MP_WB;1
2024-12-06;MA063;4296;B2C;MP_WB;5
2024-12-06;MA064;1159;B2B;MP_WB;1
2024-12-06;MA065;27795;B2B;MP_YM;4
2024-12-06;MA066;28284;B2B;ДКП;5
2024-12-06;MA067;17229;B2C;MP_YM;9
2024-12-06;MA068;5416;B2C;MP_RT;8
2024-12-06;MA069;4402;B2C;MP_YM;3
2024-12-06;MA070;29018;B2B;MP_RT;5
2024-12-06;MA071;20775;B2B;MP_YM;7
2024-12-06;MA072;28084;B2C;MP_OZ;6
2024-12-06;MA073;44966;B2B;ДКП;4
2024-12-06;MA076;30821;B2C;B2C_CL;7
2024-12-06;MA077;25856;B2B;B2C_CL;9
2024-12-06;MA078;43765;B2C;MP_WB;6
2024-12-07;MA002;29611;B2C;MP_YM;8
2024-12-07;MA004;47794;B2B;B2C_CL;10
2024-12-07;MA005;41463;B2C;ДКП;5
2024-12-07;MA007;31421;B2B;MP_YM;9
2024-12-07;MA009;21994;B2B;MP_YM;5
2024-12-07;MA010;41314;B2B;MP_WB;7
2024-12-07;MA011;659;B2C;B2C_CL;4
2024-12-07;MA014;5453;B2B;MP_YM;10
2024-12-07;MA015;43273;B2B;MP_YM;2
2024-12-07;MA017;11846;B2C;MP_YM;6
2024-12-07;MA019;8268;B2B;MP_OZ;5
2024-12-07;MA020;39311;B2C;ДКП;10
2024-12-07;MA021;28861;B2C;B2C_CL;7
2024-12-07;MA022;38740;B2C;MP_OZ;8
2024-12-07;MA025;21244;B2B;MP_RT;8
2024-12-07;MA026;305;B2C;MP_YM;4
2024-12-07;MA029;14511;B2B;MP_OZ;8
2024-12-07;MA030;10916;B2B;MP_WB;2
2024-12-07;MA031;29749;B2C;ДКП;2
